userWallet,total_txns,total_usd,avg_usd_value,std_usd_value,active_days,last_txn_days_ago,borrow_ratio,repay_ratio,deposit_ratio,redeem_ratio,liquidation_ratio,unique_actions,credit_score
0x003a85c562730b196f7cba202a2515f2ff855736,177,2.599836660477955e+18,1.4688342714564718e+16,4.349358199451654e+16,66,1417,0.12429378531073447,0.06779661016949153,0.7401129943502824,0.06779661016949153,0.0,4,311
0x003a969ef82e876824b4131a1bbafbdb46a2ca90,13,2427943365151855.0,186764874242450.38,338358543478928.8,3,1499,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.0,0.0,3,286
0x003ae57782ab0f390908f8d7a3a9680bcfc62ec0,2,2.0859259470726457,1.0429629735363228,0.02275301055270385,2,1457,0.0,0.0,1.0,0.0,0.0,1,114
0x003ae6c26a2655eb54c1e53b03a266d97f3512e6,43,702863239066862.8,16345656722485.18,38517633062056.97,27,1415,0.06976744186046512,0.0,0.9069767441860465,0.023255813953488372,0.0,3,249
0x003b2816d976cebbf0cadec981ff59286b6d7f2f,4,283.87462853451495,70.96865713362874,54.7329359748146,3,1509,0.0,0.0,0.5,0.5,0.0,2,126
0x003be39433bde975b12411fbc3025d49d813a84f,4,0.7321317130665956,0.1830329282666489,0.3660658565332978,4,1459,0.25,0.0,0.0,0.0,0.75,2,0
0x003cb0842811db8d115e28f13048dd83db391dcb,1,1.622958931890345,1.622958931890345,,1,1458,0.0,0.0,1.0,0.0,0.0,1,112
0x003dc03b7d7fe265e1c1db88bb1c6b1e6bcd06a7,1,1456005976504.559,1456005976504.559,,1,1458,0.0,0.0,1.0,0.0,0.0,1,212
0x003e41b4f19f27ab2a07c19abe2d99ecb492ce62,6,6916857888123284.0,1152809648020547.2,2822435038667620.0,2,1490,0.16666666666666666,0.5,0.0,0.3333333333333333,0.0,3,150
0x003e9a119439ef34de3237034cee95675b01d5d4,31,5.42991214904565e+16,1751584564208274.0,4317752016937915.5,16,1416,0.2903225806451613,0.25806451612903225,0.1935483870967742,0.25806451612903225,0.0,4,247
0x003ed65a094ef804c934f2427b601e03113882ff,2,229407503.43754804,114703751.71877402,0.0,1,1473,0.0,0.0,1.0,0.0,0.0,1,212
0x003edfecb016131dbd485c72f3b6f2e98a1429d9,144,1266064111386960.5,8792111884631.67,22990579478420.742,9,1506,0.3472222222222222,0.1111111111111111,0.4097222222222222,0.13194444444444445,0.0,4,213
0x003f705c2e62e268891d8aa2724e32f2176dc963,1,15939348187759.633,15939348187759.633,,1,1416,0.0,0.0,1.0,0.0,0.0,1,212
0x00402e826833fbeb6f67072f3df3c8554a0b10e6,39,9.117203585504098e+16,2337744509103615.0,8594268535785404.0,9,1474,0.07692307692307693,0.10256410256410256,0.48717948717948717,0.3333333333333333,0.0,4,270
0x00405f7b768a9a6b81e8060a17f0550501acf6be,144,1.6879719934301678e+16,117220277321539.44,447432593560132.7,48,1430,0.2777777777777778,0.0,0.6041666666666666,0.11805555555555555,0.0,3,226
0x0040932d4c252856709b24dc406244392d3df400,2,19.591607771868382,9.795803885934191,0.026581024963731593,1,1501,0.0,0.0,0.5,0.5,0.0,2,122
0x0040daac32d83c78546ae36da42a496b28ab09e1,6,2111760411662154.8,351960068610359.1,541668432421102.9,5,1460,0.0,0.0,1.0,0.0,0.0,1,220
0x00418b8ea6c6e2d5676f651bf76a368adb845e91,1,1213755000000000.0,1213755000000000.0,,1,1555,0.0,0.0,1.0,0.0,0.0,1,212
0x0041dac13d9365b4d695fb612950dc71884f8db1,154,9364361932409032.0,60807545015643.06,143904654832583.84,33,1415,0.22077922077922077,0.35714285714285715,0.2792207792207792,0.14285714285714285,0.0,4,345
0x0043090d0a3338eb89914ea9af5c529e928a044c,2,18450.97771365336,9225.48885682668,0.0009013516636387079,1,1446,0.0,0.0,0.5,0.5,0.0,2,214
0x0043260ff376a32f335de2091e8bd455d74ecef9,1,1.109778724889663,1.109778724889663,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x00432772ed25d4eb3c6eb26dc461239b35cf8760,1,1099059766620.9373,1099059766620.9373,,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x00432beb667c8908a74f35fef62882b502347e61,3,41.673233561797446,13.891077853932481,6.03684936864156,3,1474,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,2,126
0x00433d27687ff685d3871395d7fedfd42b1c3529,30,198807279887622.6,6626909329587.42,7923821803965.803,27,1418,0.0,0.0,0.9666666666666667,0.03333333333333333,0.0,2,274
0x0043f8113eb1257bc6314fe0434eec0d9bac3837,8,181179453624799.75,22647431703099.97,57337181822433.61,7,1447,0.0,0.0,0.875,0.125,0.0,2,234
0x004403abb2246c48ac770e30e7b36e3b16e152a1,12,3971050532531640.0,330920877710970.0,695822125280790.2,7,1492,0.4166666666666667,0.25,0.25,0.08333333333333333,0.0,4,254
0x00447d3b5f40e1bb71766b5ffc656f5391f6e9d8,2,2081.4970954082128,1040.7485477041064,1.5567533470595937e-05,1,1525,0.0,0.0,0.5,0.5,0.0,2,132
0x0044803a27c6c45babd3fb7affb80b3f913579d7,67,1412667210867134.2,21084585236822.9,71390193447218.12,18,1431,0.19402985074626866,0.08955223880597014,0.4925373134328358,0.22388059701492538,0.0,4,223
0x0044f0ab1281b2bc850bfa39123dec1e8e09001d,49,5.078479060220261e+16,1036424298004134.9,4831582182013013.0,22,1415,0.46938775510204084,0.14285714285714285,0.20408163265306123,0.1836734693877551,0.0,4,207
0x00452d3fd0e6bd68943b30af56a8df4eb7685387,6,447411938123454.56,74568656353909.1,182655158864305.16,3,1468,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0,4,179
0x004624a132094f106e977c369c8f2e1ebffb2ae1,1,1.1052893739993006,1.1052893739993006,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x0046d10482bc3ae87fa4cb550e36706addf2304a,1,1.10967015429709,1.10967015429709,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x004815f49c32e9ef6341dc2d53411a59de5a2daa,1,127148762443627.1,127148762443627.1,,1,1493,0.0,0.0,1.0,0.0,0.0,1,212
0x00481898361901f3e49bfe3e40872d09e93c2c11,6,7.35837942221203e+17,1.2263965703686715e+17,9.648020870770699e+16,5,1472,0.0,0.0,0.5,0.5,0.0,2,230
0x0048e6fd005224e7e9f00058c630307f0710a84b,140,8.732303624428707e+16,623735973173479.1,1116780281532163.1,33,1415,0.2571428571428571,0.11428571428571428,0.5,0.12857142857142856,0.0,4,263
0x0049436d8c3da52d604cdc390e45026b2662d7f7,12,7.44324532532166e+16,6202704437768051.0,5896825970436878.0,6,1437,0.4166666666666667,0.3333333333333333,0.25,0.0,0.0,3,267
0x00495585ecf70ad7dd71797c2a22951ed92b9a24,30,645212607507890.4,21507086916929.68,30953235719131.81,12,1490,0.06666666666666667,0.1,0.5666666666666667,0.26666666666666666,0.0,4,280
0x004965f85a3db4d5221189595141ecab247b115d,2,1342461269076.9463,671230634538.4731,944989168388.8007,2,1459,0.0,0.0,1.0,0.0,0.0,1,214
0x0049d23daaafeaac69e336ffe9dcb9ca14dac781,91,1.1894974692318525e+17,1307140076078958.8,1320369261857971.0,7,1541,0.21978021978021978,0.1978021978021978,0.2967032967032967,0.2857142857142857,0.0,4,251
0x0049f39431ab794a381deca90fa7ab85e60e6ebb,1,195030546265.5019,195030546265.5019,,1,1513,0.0,0.0,1.0,0.0,0.0,1,212
0x004a61f49faeab28ac5cc72ed26a7114d134362e,1,1.0010319616910184,1.0010319616910184,,1,1497,0.0,0.0,1.0,0.0,0.0,1,112
0x004af1171e5783d1223056a700e992b0eccf6191,1,54810936012301.06,54810936012301.06,,1,1427,0.0,0.0,1.0,0.0,0.0,1,212
0x004afb002e3fb33c833fc16b6b63103bbf97312d,13,2.467058612216605e+16,1897737394012773.0,3108915089999685.5,6,1505,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.07692307692307693,5,200
0x004bac9f45af6848ffbdf0dec8f47023ccd7a138,4,764589668451.4004,191147417112.8501,209128448660.98026,2,1438,0.5,0.0,0.5,0.0,0.0,2,124
0x004c572659319871be9d4ab337fb3df6237979d7,1,0.11649853815081415,0.11649853815081415,,1,1419,0.0,0.0,1.0,0.0,0.0,1,112
0x004c5993adfd45da327f82ec7581a6ee736bf4cb,1,1021611737715.7301,1021611737715.7301,,1,1459,0.0,0.0,1.0,0.0,0.0,1,212
0x004c788aecdcc8ae214519737576d67da3c7334a,1,1.0947474862942346,1.0947474862942346,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x004ce54398cc569a622bf5a99ae857306243c8ec,88,2098764.8881317964,23849.601001497686,30588.820563519057,35,1419,0.1590909090909091,0.10227272727272728,0.5454545454545454,0.19318181818181818,0.0,4,281
0x004d71c111862702272e6beccdaafb07c9b96c37,276,1.1313680165551122e+19,4.099159480272146e+16,3.8926968898845944e+16,42,1429,0.22826086956521738,0.22826086956521738,0.3079710144927536,0.2318840579710145,0.0036231884057971015,5,346
0x004f137c71b3003c7915bd6aa3a4f57e334a738e,5,2745282855113600.5,549056571022720.1,1227727816295117.5,1,1520,0.0,0.0,0.0,1.0,0.0,1,62
0x004f9b61222bcb6214b7dcd87ebafa0ac2c74440,1,1.1027226706835471,1.1027226706835471,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x0051337e53823325b9df640f8bac7c7a7dcc4b19,1,1.106222911532575,1.106222911532575,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x00515e4f8a5c52a526f48c3ea07238143e2c04fc,68,2813788936084442.0,41379249060065.32,85404287089354.33,29,1416,0.3088235294117647,0.3088235294117647,0.38235294117647056,0.0,0.0,3,338
0x0051e6e6cde6392c01b4cf6b97d9f5c50ec9817c,42,5364135178716674.0,127717504255158.9,513326413052471.8,18,1434,0.14285714285714285,0.42857142857142855,0.19047619047619047,0.23809523809523808,0.0,4,299
0x0051ed91501bdefede70975ec9459a0dd3c5657b,3,56431377900409.46,18810459300136.49,23835004292750.605,1,1440,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,2,122
0x00520ddda78809f725ba3ac696fc8dbe9ccaef91,2,2052229020395.4912,1026114510197.7456,220930542.11395824,2,1458,0.0,0.0,1.0,0.0,0.0,1,214
0x00526e91ec022d8596bda04092071c1da6b5322e,7,410211117394866.8,58601588199266.69,113623979880271.19,3,1440,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,4,281
0x0052c9f2cc95f743412d6daaf3c93bcd1793479d,9,43322811000095.52,4813645666677.28,5117326604254.761,1,1496,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,4,253
0x0052d655d117dae79d897213af1d4393ab32c739,1,1.1061644097218593,1.1061644097218593,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x005399ba80babd299512e9efb4e0e764f673405c,1,0.09736008065000015,0.09736008065000015,,1,1429,0.0,0.0,1.0,0.0,0.0,1,112
0x0053b5daa6d4c2e3d16f2b9c10dc04e92b14a818,57,1.706642952585873e+17,2994110443133110.5,5999783903539363.0,21,1447,0.2631578947368421,0.17543859649122806,0.24561403508771928,0.3157894736842105,0.0,4,242
0x00548bf85d26850ad7ad55ca90ba02572349f648,2,123109958141.21088,61554979070.60544,71224270554.47092,1,1438,0.5,0.0,0.5,0.0,0.0,2,122
0x0054b73e9add0a26ca2a81635c6ec0a0eb75b77f,1,182674603511.3459,182674603511.3459,,1,1511,0.0,0.0,1.0,0.0,0.0,1,212
0x00552481817c28f473f4cc61538db6536015d906,2,2.259609878203448,1.129804939101724,0.037535982128729634,2,1459,0.0,0.0,1.0,0.0,0.0,1,114
0x00553b963de06016c68681c9bee10a79c51c5d8a,2,24973743027014.723,12486871513507.361,17659103045977.07,1,1417,0.0,0.0,1.0,0.0,0.0,1,212
0x005547e9fa569b6835204402138146861e901b06,1,1313533907710.2605,1313533907710.2605,,1,1459,0.0,0.0,1.0,0.0,0.0,1,212
0x00560340190b7e9a1027fb5e72858a8298588303,1,54.88914423064468,54.88914423064468,,1,1445,0.0,0.0,1.0,0.0,0.0,1,112
0x00561a0d394a2cad87c811615f72b61cb0ed3faa,6,6362956131562404.0,1060492688593734.0,1732542752293787.2,3,1493,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,4,312
0x0056323f02bb16de8025a79ab09e1dd5c8114602,1,1898.5978357712806,1898.5978357712806,,1,1415,0.0,0.0,0.0,1.0,0.0,1,0
0x005661a7a441451fafdccd579905a7dbc79fd538,61,25636004005421.95,420262360744.62213,852585053958.0719,7,1459,0.3114754098360656,0.3114754098360656,0.18032786885245902,0.19672131147540983,0.0,4,244
0x0056bcfe33f5c6dfa62b6d3d3cf5a957429828bb,4,2.30286209985874e+16,5757155249646850.0,71949296485433.95,1,1542,0.0,0.0,0.5,0.5,0.0,2,222
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,17,5.207265790820219e+16,3063097524011893.5,4269348097611550.0,7,1432,0.11764705882352941,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.0,4,283
0x005711ac01b67981d6b627c09470cce29dbd3353,4,1.9009500870755424e+16,4752375217688856.0,2213758637230523.5,1,1518,0.25,0.25,0.25,0.25,0.0,4,242
0x0057abf4b6b95cd42cb8c197e78b934d45679432,2,1.1889436075802438,0.5944718037901219,0.8392959602773576,2,1460,0.0,0.0,1.0,0.0,0.0,1,114
0x0057aef39caf4085bf3f91661eb2e6e6f513244f,2,1.0607839760615045,0.5303919880307523,0.6856174461386204,2,1454,0.0,0.0,1.0,0.0,0.0,1,114
0x0057b22d4385adfbc48a6581b141e04acdaf7768,4,1346.1008250497475,336.5252062624369,242.14126640391584,4,1441,0.0,0.0,0.75,0.25,0.0,2,131
0x0057bd83a142da84b6404616c683e21e7dd6fa5f,45,806825350694688.4,17929452237659.742,72573812584825.48,25,1425,0.06666666666666667,0.4222222222222222,0.4444444444444444,0.06666666666666667,0.0,4,406
0x0057bf0e2082921a880500ab18e716c46c54216e,1,1.0889882501742003,1.0889882501742003,,1,1457,0.0,0.0,1.0,0.0,0.0,1,112
0x0057dbd2cb881113aa7b55e4ce62af8234519e01,14,4176697356201346.5,298335525442953.3,280947116960388.8,6,1489,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,4,216
0x00581eb036db4a48fbaa59ec7745e316bbd1cc76,1,867.2314419659695,867.2314419659695,,1,1495,0.0,0.0,0.0,1.0,0.0,1,0
0x0058873fc9eeb9906ae1135de4f84a9ef1bfba62,1,0.0121372045319001,0.0121372045319001,,1,1462,0.0,0.0,1.0,0.0,0.0,1,112
0x0059221c8444995878e9a82b0b2d732fb3da913e,7,72602573952640.44,10371796278948.635,19375351493638.113,3,1466,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,2,147
0x005a61772557bef9a3e65a7b87eaccce34f2700e,3,1.2649659591543,0.42165531971810005,0.5819661134286553,3,1456,0.0,0.0,1.0,0.0,0.0,1,116
0x005a75e089206f1c5b788a16a5dd54cbf6dd5b9a,2,359209368426616.25,179604684213308.12,124146745092731.34,2,1472,0.0,0.0,1.0,0.0,0.0,1,214
0x005a945c426fe1f2eb3c4b04585a2427f7a032a8,15,1.2162249365797428e+16,810816624386495.2,1245665271787658.8,9,1439,0.2,0.0,0.6,0.2,0.0,3,148
0x005ab5979532d34dc60a4582597464df0b5a7c87,32,1734767775639372.5,54211492988730.39,134359913166921.58,7,1505,0.34375,0.21875,0.34375,0.09375,0.0,4,263
0x005ab79a1b5982604cdc066565499d90c550e001,1,9.871627828198309e-05,9.871627828198309e-05,,1,1466,0.0,0.0,1.0,0.0,0.0,1,112
0x005ae07a1782019253917d76334a0579ac3a9b64,30,7.926552191987797e+16,2642184063995932.5,8886283589040830.0,10,1447,0.13333333333333333,0.03333333333333333,0.6,0.23333333333333334,0.0,4,209
0x005b0743d8b2ed646499dc48b64b95e71b8afa43,7,329347151047733.6,47049593006819.086,124481522381913.86,3,1487,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,4,246
0x005b35993837ffbc6ebfa08d2e4ac40fdb0a63d1,2,160900528811.31287,80450264405.65643,93087699560.98428,1,1435,0.5,0.0,0.5,0.0,0.0,2,122
0x005b5489aad85ecf95142ba14f97bba3b5d13a1a,1,1140380037146.0881,1140380037146.0881,,1,1464,0.0,0.0,1.0,0.0,0.0,1,212
0x005b8864b832d250e97996febb2b6a10b4562fd1,13,3841571027792691.5,295505463676360.9,101144607157026.23,1,1484,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.0,4,222
0x005bf9036a459545ec86252db2a37667a5823b94,4,1.669443886021322e+16,4173609715053305.0,4819269384954505.0,1,1548,0.25,0.25,0.25,0.25,0.0,4,242
0x005c7aa4001747cd4bf25c777318a13191a182ac,245,9654871023873280.0,39407636832135.836,104902998594331.77,65,1416,0.10204081632653061,0.10204081632653061,0.35918367346938773,0.43673469387755104,0.0,4,340
0x005ce2b15bd5fa54f2a7667405d8d45a765088cf,3,188411573267001.3,62803857755667.1,108779472543418.38,1,1434,0.0,0.0,0.0,1.0,0.0,1,62
0x005ce3720edd52ef800ed68bfe29114a7d86e623,16,777.6657523154798,48.60410951971749,19.129560743835544,2,1499,0.1875,0.25,0.25,0.3125,0.0,4,150
0x005ceac16427ed612040519f078d08570eaf7688,1,20055058416.9908,20055058416.9908,,1,1459,0.0,0.0,1.0,0.0,0.0,1,212
0x005d25ac8fe00ec22e8b0f34d7a5f8e00217fcd0,2,2.136979506889726,1.068489753444863,0.015867767436752892,2,1458,0.0,0.0,1.0,0.0,0.0,1,114
0x005d9ffbbd210f6b04d7f0880f5c49130d38ff0d,48,1.3012237151459544e+16,271088273988740.5,720813219523353.9,11,1492,0.22916666666666666,0.10416666666666667,0.5,0.16666666666666666,0.0,4,214
0x005de910a2a04e1efe9eb4c3e2aca7744ab15ed7,1,0.011917629546519348,0.011917629546519348,,1,1462,0.0,0.0,1.0,0.0,0.0,1,112
0x005df03951fac36e8cc39b7d03eadf00829815b4,3,2294793946959.7876,764931315653.2626,667952204597.1781,3,1460,0.0,0.0,1.0,0.0,0.0,1,216
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,1,182.5661765207202,182.5661765207202,,1,1504,0.0,0.0,1.0,0.0,0.0,1,113
0x005e5cac6eb7637edf689403e01b86bda451ef61,31,1.2098206482325203e+17,3902647252362969.0,3877961619661497.5,17,1513,0.4838709677419355,0.22580645161290322,0.16129032258064516,0.12903225806451613,0.0,4,217
0x005eba6d8c2af1e7058d7c22e23999188fd15339,2,1210948774549.276,605474387274.638,856269682628.1312,2,1455,0.0,0.0,1.0,0.0,0.0,1,214
0x005ec23381d0b33407fcdedd2df7facd769304cd,1,191450601394.6422,191450601394.6422,,1,1511,0.0,0.0,1.0,0.0,0.0,1,212
0x005f16f017aa933bb41965b52848ceb8ee48b171,767,5.867154062866331e+16,76494837847018.66,181012563643999.4,71,1416,0.23859191655801826,0.1421121251629726,0.4276401564537158,0.19165580182529335,0.0,4,311
0x005f4ed154aec7b147190c97d3f2535fc8360b12,20,4667174273384874.0,233358713669243.7,269714790391211.22,5,1490,0.25,0.1,0.45,0.2,0.0,4,200
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,1,1633177668797.5852,1633177668797.5852,,1,1463,0.0,0.0,1.0,0.0,0.0,1,212
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,1,189446329554.85913,189446329554.85913,,1,1510,0.0,0.0,1.0,0.0,0.0,1,212
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,2,15854237614.716177,7927118807.3580885,11210638927.90546,1,1416,0.5,0.0,0.5,0.0,0.0,2,122
0x006002bafd83794a35b3d63fb00bfce00f4557ed,1,0.018970105657384034,0.018970105657384034,,1,1465,0.0,0.0,1.0,0.0,0.0,1,112
0x0060f329ae466559db2e692b24252a5163bf16c3,1,1.306832742256161,1.306832742256161,,1,1464,0.0,0.0,1.0,0.0,0.0,1,112
0x006106679868ffbeb8bef8788be4d59571a13053,1,1.103798212876688,1.103798212876688,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,6,9101083394653.246,1516847232442.2078,3715501732542.266,3,1478,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,4,246
0x0062cb1c249a8579e155794dc86960e4f88af402,12,2052750671371752.2,171062555947646.03,368110034999876.5,6,1472,0.16666666666666666,0.25,0.5,0.08333333333333333,0.0,4,293
0x006366325c813728f871c16a7703b818ee1ac6f1,8,1054709732712491.2,131838716589061.4,202966092845283.62,7,1417,0.0,0.0,1.0,0.0,0.0,1,224
0x0063d9477fd76b7c9732917b3b884d918607a804,8,360621199170639.6,45077649896329.95,32568277231395.32,2,1492,0.375,0.0,0.625,0.0,0.0,2,124
0x00645acbda7635b02a8b517d49ef6cbd028962e3,1,1.1057148773783911,1.1057148773783911,,1,1455,0.0,0.0,1.0,0.0,0.0,1,112
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,28,6.871724178679021e+16,2454187206671079.0,9591391839649750.0,15,1415,0.03571428571428571,0.03571428571428571,0.39285714285714285,0.5357142857142857,0.0,4,270
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,49,1546821035480931.5,31567776234304.723,55291176670469.766,8,1417,0.5306122448979592,0.16326530612244897,0.2653061224489796,0.04081632653061224,0.0,4,220
0x006501f106d155981aac18b4d31a6e14d1e55fae,4,4320729974.13034,1080182493.532585,535958071.1592087,1,1504,0.25,0.0,0.75,0.0,0.0,2,122
0x00651f6724f748af9315f720d67ef9ecc3139bdf,1,195023507743.12964,195023507743.12964,,1,1511,0.0,0.0,1.0,0.0,0.0,1,212
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,1,114591550230.44263,114591550230.44263,,1,1516,0.0,0.0,1.0,0.0,0.0,1,212
0x006551b8f041761e2e47bb4792b21e67786b3452,2,841297618625.7792,420648809312.8896,198295749390.14874,1,1441,0.5,0.0,0.5,0.0,0.0,2,122
0x0065fb0daffbc3025516415183fa808b2b40b3fb,2,2.0244914561089837,1.0122457280544919,0.0030576826241486576,2,1454,0.0,0.0,1.0,0.0,0.0,1,114
0x0066023b24edd70b7def47effbf2fd7617f9c66b,5,394724826083560.06,78944965216712.02,176526308705540.34,3,1440,0.0,0.0,1.0,0.0,0.0,1,216
0x0066245819d5d387ac2209620741e721ccada64d,1,161009559353.34027,161009559353.34027,,1,1511,0.0,0.0,1.0,0.0,0.0,1,212
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,28,6338547800098112.0,226376707146361.16,484218793175468.9,19,1417,0.17857142857142858,0.03571428571428571,0.75,0.03571428571428571,0.0,4,206
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,1,2555341904235862.5,2555341904235862.5,,1,1541,0.0,0.0,1.0,0.0,0.0,1,212
0x0066a75495069b7d760177aa2607a140b13aa520,4,811127970074280.8,202781992518570.2,86312364387912.64,2,1522,0.0,0.0,0.5,0.5,0.0,2,224
0x0067243a8b83385457c53923a6cd0bc019b090e8,1,1.0444945570389403,1.0444945570389403,,1,1460,0.0,0.0,1.0,0.0,0.0,1,112
0x00677d8b6fda25b199539633a8cd07074c855cb7,34,3084990372498107.5,90735010955826.69,71895149308066.0,6,1486,0.29411764705882354,0.08823529411764706,0.4411764705882353,0.17647058823529413,0.0,4,196
0x0067eec7ad35e72613d760e917890d1b7e876e4e,2,1897519569848.7034,948759784924.3517,1341748955271.5251,1,1460,0.0,0.0,1.0,0.0,0.0,1,212
0x006850972a3144f2bcb0d37fbd7f84b26765d458,1,100.11190762093341,100.11190762093341,,1,1425,0.0,0.0,0.0,1.0,0.0,1,0
0x00694ba9219891081e07b31ebaf19abfd97e1acb,14,15902.749787726114,1135.9106991232939,2103.9837104992544,6,1420,0.21428571428571427,0.0,0.7142857142857143,0.07142857142857142,0.0,3,53
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,2,2.1069383144186427,1.0534691572093213,0.011245995830697379,2,1456,0.0,0.0,1.0,0.0,0.0,1,114
0x0069d013b71c2d000fca70549d894e49b8e4e031,1,21896848897.12297,21896848897.12297,,1,1537,0.0,0.0,1.0,0.0,0.0,1,212
0x006a310554681273826624361a3177cd9f3aad1d,2,9888204779.57412,4944102389.78706,6992016651.840939,2,1459,0.0,0.0,1.0,0.0,0.0,1,214
0x006acbf79f7c4580fa01ffa48085d832592f1b63,18,6.842876866645472e+16,3801598259247484.5,7751012040341092.0,6,1441,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,4,252
0x006b64b48437695a2c0b470e22de9b8d3b866f52,1,1.1067531138906328,1.1067531138906328,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,8,6587170842039456.0,823396355254932.0,1745920328316897.8,6,1456,0.0,0.0,0.375,0.625,0.0,2,232
0x006bcd94f74784887705d74884308172343855ee,1,1186257535000.039,1186257535000.039,,1,1456,0.0,0.0,1.0,0.0,0.0,1,212
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,2,53323587001.76859,26661793500.884296,29614167398.299908,1,1528,0.5,0.0,0.5,0.0,0.0,2,122
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,24,4.528724702361704e+17,1.886968625984043e+16,2.567670956944869e+16,12,1424,0.25,0.0,0.5416666666666666,0.20833333333333334,0.0,3,154
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,13,160409804386360.72,12339215722027.748,28173946985437.773,3,1499,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.0,4,261
0x006dfe647e57d2cdaf47000731659c1f92ece423,1,1.1066213632719584,1.1066213632719584,,1,1456,0.0,0.0,1.0,0.0,0.0,1,112
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,5,1.8850199142570164e+16,3770039828514033.0,3387052964634800.0,3,1498,0.0,0.0,1.0,0.0,0.0,1,216
